idx;Id;Url;TipusOferta;TipusImmoble;Municipi;Provincia;Zona;PreuActual;DataOferta;Sup_m2;NumHabitacions;NumBanys;AnyConstruccio;Planta;Parking;Calefaccio;AC;Moblat;EficienciaEnergetica;ClasseEmissions;Jardi;Ascensor
3938;i586003694722;https://www.habitaclia.com/alquiler-piso-sant_andreu-barcelona-i586003694722.htm?pag=262&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Andreu;1105;26-04-2020;80;2;;2008;1;False;True;True;True;G;E;False;True
3939;i586003754759;https://www.habitaclia.com/alquiler-piso-libre_mayo_ext268_tres_tor_sant_gervasi_galvany-barcelona-i586003754759.htm?pag=262&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Galvany;2800;26-04-2020;268;5;3;;2;True;True;True;True;D;D;False;True
3940;i19220003776697;https://www.habitaclia.com/alquiler-planta_baja-obra_nueva_collblanc-hospitalet_de_llobregat-i19220003776697.htm?pag=262&f=&geo=c&from=list&lo=55;Lloguer;otros;hospitalet_de_llobregat;barcelona;Collblanc;1000;26-04-2020;80;3;2;;;False;False;False;True;G;G;False;False
3941;i2796003763796;https://www.habitaclia.com/alquiler-piso-font_de_la_guatlla-barcelona-i2796003763796.htm?pag=262&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Font de la Guatlla;1200;26-04-2020;75;2;;;2;True;True;True;False;D;D;False;True
3942;i20330003651860;https://www.habitaclia.com/alquiler-piso-luminoso_con_5_plazas_de_p_pedralbes-barcelona-i20330003651860.htm?pag=262&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Pedralbes;6794;26-04-2020;224;4;3;2000;3;True;True;True;True;G;G;False;True
3943;i20330003619153;https://www.habitaclia.com/alquiler-piso-en_pleno_sant_gervasi_galvany_sant_gervasi_galvany-barcelona-i20330003619153.htm?pag=262&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Galvany;5269;26-04-2020;290;5;5;2000;3;False;True;True;True;C;C;False;True
3944;i3566003677953;https://www.habitaclia.com/alquiler-piso-amueblado_y_equipado_esquerra_alta_de_l_eixample-barcelona-i3566003677953.htm?pag=262&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Alta de l´Eixample;2900;26-04-2020;105;3;2;1977;7;False;True;True;False;D;D;False;True
3945;i500003586038;https://www.habitaclia.com/alquiler-piso-pis_de_tres_habitacions_amb_placa_aparcament_calle_bonsoms_44_badal-barcelona-i500003586038.htm?pag=263&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Badal;1490;26-04-2020;95;3;2;1997;1;True;True;True;False;E;E;False;True
3946;i6387003668145;https://www.habitaclia.com/alquiler-piso-reformado_sarria-barcelona-i6387003668145.htm?pag=263&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sarrià;1550;26-04-2020;95;4;2;;1;False;True;True;False;;;False;True
3947;i10944000005797;https://www.habitaclia.com/alquiler-piso-impresionante_en_zona_sant_gervasi_con_piscina_comunitaria_pedralbes-barcelona-i10944000005797.htm?pag=263&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Pedralbes;2575;26-04-2020;96;2;2;1979;1;False;True;True;False;D;D;False;True
3948;i14760003327875;https://www.habitaclia.com/alquiler-piso-en_en_el_raval_1_habitacion_1_bano_totalmente_raval-barcelona-i14760003327875.htm?pag=263&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;900;26-04-2020;50;1;;1920;;False;False;False;False;G;G;False;False
3949;i586003752280;https://www.habitaclia.com/alquiler-apartamento-oportunidad_en_la_zona_calle_comtes_de_bell_lloc_dels_85_sants-barcelona-i586003752280.htm?pag=263&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sants;780;26-04-2020;45;1;;;1;False;False;False;False;G;G;False;True
3950;i13108000000006;https://www.habitaclia.com/alquiler-apartamento-gotico_piso_duplex_moderno_totalmente_amueblado_y_equipado_con_gotic-barcelona-i13108000000006.htm?pag=263&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Gòtic;1300;26-04-2020;100;2;2;;;False;True;True;False;D;D;False;False
3951;i586003760314;https://www.habitaclia.com/alquiler-piso-guinardo-barcelona-i586003760314.htm?pag=263&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Guinardó;820;26-04-2020;52;3;;1965;2;False;False;False;False;G;G;False;False
3952;i21241000002826;https://www.habitaclia.com/alquiler-piso-en_en_la_vila_de_gracia_vila_de_gracia-barcelona-i21241000002826.htm?pag=263&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vila de Gràcia;1000;26-04-2020;65;3;;;;False;False;False;False;G;G;False;True
3953;i26089003611711;https://www.habitaclia.com/alquiler-apartamento-a_estrenar_raval-barcelona-i26089003611711.htm?pag=263&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;990;26-04-2020;45;1;;;;False;True;True;True;G;G;False;True
3954;i27861003733905;https://www.habitaclia.com/alquiler-piso-amueblado_guinardo-barcelona-i27861003733905.htm?pag=263&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Guinardó;1360;26-04-2020;120;2;2;;1;True;True;True;False;E;E;False;True
3955;i538003777077;https://www.habitaclia.com/alquiler-piso-centrico_y_con_encanto_dreta_de_l_eixample-barcelona-i538003777077.htm?pag=263&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;1800;26-04-2020;90;2;2;1890;1;False;True;True;False;E;E;False;True
3956;i2319002481026;https://www.habitaclia.com/alquiler-piso-acogedor_y_muy_tranquilo_st_pere_sta_caterina_el_born-barcelona-i2319002481026.htm?pag=263&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;St. Pere - Sta. Caterina - El Born;750;26-04-2020;30;1;;1900;1;False;False;True;False;F;G;False;False
3957;i2969003747754;https://www.habitaclia.com/alquiler-atico-piso_en_en_manuel_giron_pedralbes-barcelona-i2969003747754.htm?pag=263&f=&geo=c&from=list&lo=55;Lloguer;atico;barcelona;barcelona;Pedralbes;2200;26-04-2020;;;;1955;6;False;True;True;True;G;G;False;True
3958;i8166003771400;https://www.habitaclia.com/alquiler-piso-estupendo_temporal_equipado_en_tres_torres_tres_torres-barcelona-i8166003771400.htm?pag=263&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Tres Torres;1200;26-04-2020;50;2;;;;False;True;True;True;E;E;False;True
3959;i8166003771187;https://www.habitaclia.com/alquiler-piso-amueblado_de_lujo_junto_a_paseo_de_gracia_dreta_de_l_eixample-barcelona-i8166003771187.htm?pag=263&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;1980;26-04-2020;160;4;3;1890;;False;True;True;False;F;F;False;True
3960;i8166003771166;https://www.habitaclia.com/alquiler-piso-estupendo_y_luminoso_en_sardenya_guinardo-barcelona-i8166003771166.htm?pag=264&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Guinardó;3500;26-04-2020;157;5;2;1925;;False;True;True;False;;;False;True
3961;i12206003697534;https://www.habitaclia.com/alquiler-piso-en_ciudad_meridian_ciutat_meridiana-barcelona-i12206003697534.htm?pag=264&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Ciutat Meridiana;755;26-04-2020;62;3;;;1;False;True;False;True;G;G;False;True
3962;i8166003734171;https://www.habitaclia.com/alquiler-piso-fabuloso_amueblado_en_sant_antoni_poble_sec-barcelona-i8166003734171.htm?pag=264&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Poble Sec;1900;26-04-2020;105;4;2;1967;;False;False;False;True;;;False;False
3963;i8166003734521;https://www.habitaclia.com/alquiler-piso-exclusivo_apartamento_temporal_en_eixample_dreta_de_l_eixample-barcelona-i8166003734521.htm?pag=264&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;3800;26-04-2020;260;4;2;1900;;False;True;True;False;;;False;True
3964;i2662003751498;https://www.habitaclia.com/alquiler-piso-en_en_de_95_m2_tres_torres-barcelona-i2662003751498.htm?pag=264&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Tres Torres;1550;26-04-2020;95;3;2;;2;True;False;True;True;G;G;False;True
3965;i26075003766428;https://www.habitaclia.com/alquiler-atico-calle_montcada_24_st_pere_sta_caterina_el_born-barcelona-i26075003766428.htm?pag=264&f=&geo=c&from=list&lo=55;Lloguer;atico;barcelona;barcelona;St. Pere - Sta. Caterina - El Born;2500;26-04-2020;153;3;2;1872;3;False;True;False;True;C;C;False;True
3966;i8166003734522;https://www.habitaclia.com/alquiler-apartamento-estiloso_piso_temporal_de_5_dormitorios_dreta_de_l_eixample-barcelona-i8166003734522.htm?pag=264&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;3800;26-04-2020;260;5;2;;;False;True;True;False;;;False;True
3967;i8166003734173;https://www.habitaclia.com/alquiler-piso-atico_con_terraza_en_el_centro_de_dreta_de_l_eixample-barcelona-i8166003734173.htm?pag=264&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;1400;26-04-2020;90;1;;;;False;True;True;True;E;E;False;True
3968;i14766003119929;https://www.habitaclia.com/alquiler-piso-bonito_con_3_habitaciones_2_banos_y_balcon_camp_de_l_arpa-barcelona-i14766003119929.htm?pag=264&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Camp de l´Arpa;1500;26-04-2020;95;3;2;1900;2;False;True;True;False;;;False;True
3969;i10944000005400;https://www.habitaclia.com/alquiler-piso-impresionante_en_zona_sant_gervasi_con_piscina_comunitaria_sarria-barcelona-i10944000005400.htm?pag=264&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sarrià;2023;26-04-2020;61;1;;2019;4;True;True;True;False;A;B;False;True
3970;i8166003771352;https://www.habitaclia.com/alquiler-apartamento-amueblado_en_la_playa_con_piscina_diagonal_mar_la_mar_bella-barcelona-i8166003771352.htm?pag=264&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Diagonal Mar - La Mar Bella;2500;26-04-2020;89;2;;2013;;True;True;True;True;;;False;True
3971;i5821002626307;https://www.habitaclia.com/alquiler-piso-en_en_el_putxet_el_farro_putget_farro-barcelona-i5821002626307.htm?pag=264&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Putget - Farró;990;26-04-2020;45;2;;;;False;True;True;True;F;F;False;True
3972;i500002130093;https://www.habitaclia.com/alquiler-piso-amueblado_y_equipado_para_entrar_a_vivir_calle_londres_90_esquerra_alta_de_l_eixample-barcelona-i500002130093.htm?pag=264&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Alta de l´Eixample;800;26-04-2020;38;1;;2014;;False;True;True;False;;;False;True
3973;i586003752265;https://www.habitaclia.com/alquiler-piso-oportunidad_en_la_zona_vila_de_gracia-barcelona-i586003752265.htm?pag=264&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vila de Gràcia;800;26-04-2020;50;1;;;1;False;False;False;False;G;G;False;True
3974;i21241000002672;https://www.habitaclia.com/alquiler-piso-de_62m2_con_2_habitaciones_dobles_bano_completo_balcon_co_sagrada_familia-barcelona-i21241000002672.htm?pag=264&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sagrada Família;1200;26-04-2020;75;2;;;;False;True;True;False;G;G;False;True
3975;i28301003741043;https://www.habitaclia.com/alquiler-apartamento-estudio_maravilloso_con_terraza_calle_boters_6_gotic-barcelona-i28301003741043.htm?pag=265&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Gòtic;1400;26-04-2020;48;;;;1;False;True;True;False;G;G;False;False
3976;i538003759021;https://www.habitaclia.com/alquiler-piso-equipado_en_el_centro_de_bdn_centre-badalona-i538003759021.htm?pag=265&f=&geo=c&from=list&lo=55;Lloguer;piso;badalona;barcelona;Centre;1300;26-04-2020;160;4;2;;1;False;True;False;False;G;G;False;False
3977;i586003762577;https://www.habitaclia.com/alquiler-piso-tres_torres-barcelona-i586003762577.htm?pag=265&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Tres Torres;1950;26-04-2020;115;2;2;;9;False;True;True;False;G;G;False;True
3978;i3257003770451;https://www.habitaclia.com/alquiler-piso-para_entrar_a_vivir_carmel-barcelona-i3257003770451.htm?pag=265&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Carmel;750;26-04-2020;60;3;;;1;False;True;True;False;G;G;False;False
3979;i5147003478654;https://www.habitaclia.com/alquiler-piso-esquerra_baixa_de_l_eixample-barcelona-i5147003478654.htm?pag=265&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Baixa de l´Eixample;1350;26-04-2020;60;2;;;2;False;True;True;False;G;G;False;True
3980;i23842003773266;https://www.habitaclia.com/alquiler-apartamento-poble_nou_de_la_marina_104_provenc_als_del_poblenou-barcelona-i23842003773266.htm?pag=265&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Provençals del Poblenou;950;26-04-2020;63;2;;;3;False;False;False;False;G;G;False;True
3981;i21241000002785;https://www.habitaclia.com/alquiler-piso-moderno_de_dos_habitaciones_de_68m2_balcon_en_el_y_t_vallcarca_penitents-barcelona-i21241000002785.htm?pag=265&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vallcarca - Penitents;1500;26-04-2020;68;2;;;;True;True;True;False;G;G;False;True
3982;i14760003327881;https://www.habitaclia.com/alquiler-piso-en_en_el_raval_raval-barcelona-i14760003327881.htm?pag=265&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;1190;26-04-2020;45;1;;;;False;False;True;False;;;False;True
3983;i14760003327805;https://www.habitaclia.com/alquiler-piso-en_en_sant_gervasi_galvany_sant_gervasi_galvany-barcelona-i14760003327805.htm?pag=265&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Galvany;1750;26-04-2020;104;3;2;;;False;False;False;True;F;F;False;True
3984;i14760003327850;https://www.habitaclia.com/alquiler-duplex-en_en_la_dreta_de_leixample_sagrada_familia-barcelona-i14760003327850.htm?pag=265&f=&geo=c&from=list&lo=55;Lloguer;duplex;barcelona;barcelona;Sagrada Família;1800;26-04-2020;95;1;;;;False;True;True;False;;;False;True
3985;i14760003327634;https://www.habitaclia.com/alquiler-piso-en_en_la_nova_esquerra_de_leixample_esquerra_alta_de_l_eixample-barcelona-i14760003327634.htm?pag=265&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Alta de l´Eixample;1800;26-04-2020;42;2;;;;False;False;False;False;;;False;False
3986;i11613000014481;https://www.habitaclia.com/alquiler-piso-en_en_montbau_montbau-barcelona-i11613000014481.htm?pag=265&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Montbau;1000;26-04-2020;60;3;;;;False;True;True;True;G;G;False;False
3987;i4607002822920;https://www.habitaclia.com/alquiler-piso-en_en_la_barceloneta_glories_el_parc-barcelona-i4607002822920.htm?pag=265&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Glòries El Parc;1350;26-04-2020;74;3;;;;False;False;False;False;G;G;False;True
3988;i9873002097511;https://www.habitaclia.com/alquiler-piso-impecable_con_zona_comunitaria_y_piscina_junto_a_passeig_d_dreta_de_l_eixample-barcelona-i9873002097511.htm?pag=265&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;1600;26-04-2020;75;2;;;;False;False;False;True;;;False;True
3989;i14760003327459;https://www.habitaclia.com/alquiler-piso-en_en_la_dreta_de_leixample_de_alto_standing_1_dreta_de_l_eixample-barcelona-i14760003327459.htm?pag=265&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;1400;26-04-2020;75;1;2;1960;;False;True;True;False;G;G;False;True
3990;i21241000002800;https://www.habitaclia.com/alquiler-piso-atractivo_y_luminoso_de_54m2_con_habitacion_doble_en_graci_vila_de_gracia-barcelona-i21241000002800.htm?pag=266&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vila de Gràcia;1200;26-04-2020;54;1;;1860;;False;False;True;False;G;G;False;False
3991;i21241000002647;https://www.habitaclia.com/alquiler-piso-de_70m2_con_3_habitaciones_1_doble_y_2_individuales_1_ba_esquerra_alta_de_l_eixample-barcelona-i21241000002647.htm?pag=266&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Alta de l´Eixample;1200;26-04-2020;70;3;;1962;;False;False;True;False;F;E;False;True
3992;i21241000002759;https://www.habitaclia.com/alquiler-piso-de_52m2_en_ciutat_vella_2_habitaciones_dobles_1_bano_compl_raval-barcelona-i21241000002759.htm?pag=266&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;875;26-04-2020;52;2;;1900;;False;True;True;False;G;G;False;True
3993;i21241000002461;https://www.habitaclia.com/alquiler-piso-de_65m2_en_el_gotic_2_habitaciones_1_doble_y_1_individual_raval-barcelona-i21241000002461.htm?pag=266&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;1300;26-04-2020;65;2;;1900;;False;True;True;False;G;G;False;False
3994;i21241000002807;https://www.habitaclia.com/alquiler-piso-de_54m2_con_arreglos_tradicionales_de_dos_habitacioens_dobl_st_pere_sta_caterina_el_born-barcelona-i21241000002807.htm?pag=266&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;St. Pere - Sta. Caterina - El Born;1200;26-04-2020;54;2;;1907;;False;True;True;False;G;G;False;True
3995;i9873002097725;https://www.habitaclia.com/alquiler-piso-moderno_con_parking_y_terraza_junto_a_l_illa_diagonal_les_corts-barcelona-i9873002097725.htm?pag=266&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Les Corts;1650;26-04-2020;85;3;2;;;True;True;False;False;;;False;True
3996;i8166003733930;https://www.habitaclia.com/alquiler-piso-de_diseno_frente_parque_de_la_ciudadela_st_pere_sta_caterina_el_born-barcelona-i8166003733930.htm?pag=266&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;St. Pere - Sta. Caterina - El Born;2700;26-04-2020;107;2;2;;;False;False;False;True;E;E;False;False
3997;i8166003732936;https://www.habitaclia.com/alquiler-piso-esplendido_renovado_cerca_estatua_colon_gotic-barcelona-i8166003732936.htm?pag=266&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Gòtic;3000;26-04-2020;74;3;2;;;False;True;True;False;E;E;False;False
3998;i5976001916095;https://www.habitaclia.com/alquiler-piso-2_dormitorios_terraza_poble_sec-barcelona-i5976001916095.htm?pag=266&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Poble Sec;990;26-04-2020;60;2;;;1;False;True;True;False;G;G;False;True
3999;i2679001452724;https://www.habitaclia.com/alquiler-piso-apartamento_vistas_a_la_montana_can_baro-barcelona-i2679001452724.htm?pag=266&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Can Baró;875;26-04-2020;50;1;;2011;2;False;True;True;True;E;D;False;True
4000;i11665003680247;https://www.habitaclia.com/alquiler-piso-de_obra_nueva_con_3_habitaciones_y_terraza_esquerra_baixa_de_l_eixample-barcelona-i11665003680247.htm?pag=266&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Baixa de l´Eixample;1895;26-04-2020;96;3;2;2020;3;False;True;True;True;G;G;False;True
4001;i20330003551870;https://www.habitaclia.com/alquiler-piso-cercano_a_los_colegios_inter_sant_gervasi_bonanova-barcelona-i20330003551870.htm?pag=266&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Bonanova;3984;26-04-2020;124;4;2;2000;3;True;True;True;True;G;G;False;True
4002;i19465003335944;https://www.habitaclia.com/alquiler-piso-de_55_m2_en_calle_ros_de_olano_zona_de_gracia_vila_de_gracia-barcelona-i19465003335944.htm?pag=266&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vila de Gràcia;850;26-04-2020;55;3;;1910;2;False;False;False;True;G;G;False;False
4003;i26968003761003;https://www.habitaclia.com/alquiler-atico-precioso_con_vistas_la_marina_montjuic-barcelona-i26968003761003.htm?pag=266&f=&geo=c&from=list&lo=55;Lloguer;atico;barcelona;barcelona;La Marina-Montjuïc;1550;26-04-2020;75;3;;1970;11;False;True;True;False;E;E;False;True
4004;i28375000000034;https://www.habitaclia.com/alquiler-piso-pis_en_lloguer_a_sants_2_mesos_gratis_de_lloguer_sense_comissio_la_bordeta-barcelona-i28375000000034.htm?pag=266&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;La Bordeta;1075;26-04-2020;65;1;;1929;1;False;False;False;True;G;G;False;False
4005;i14672002924833;https://www.habitaclia.com/alquiler-atico-magnifico_en_en_l_esquerra_de_l_eixample_esquerra_alta_de_l_eixample-barcelona-i14672002924833.htm?pag=267&f=&geo=c&from=list&lo=55;Lloguer;atico;barcelona;barcelona;Esquerra Alta de l´Eixample;1900;26-04-2020;115;3;2;;8;False;True;True;True;F;D;False;True
4006;i8166003734082;https://www.habitaclia.com/alquiler-piso-al_lado_de_santa_maria_del_mar_st_pere_sta_caterina_el_born-barcelona-i8166003734082.htm?pag=267&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;St. Pere - Sta. Caterina - El Born;1750;26-04-2020;75;2;;1900;;False;True;True;False;E;E;False;True
